"name	category	area	address	lat	lon	phone	email	website	facebook	instagram	tiktok	twitter	opening_hours	happy_hour_status	happy_hour_details	happy_hour_timings	confidence	sources	source_urls	evidence_text"
"Imbiss Meating Joint	restaurant	Mumbai	""14", Varoda Cross Road, Mumbai," 400050""	19.0538594	72.8297981	+91 84549 46413							""Tu-Su 11:30-15:00","18:00-23:00""			0.3	overpass_osm	https://www.openstreetmap.org/node/6003278828	""Imbiss Meating Joint restaurant 14", Varoda Cross Road, Mumbai," 400050""	mumbai",,,,,,,,,,,,,
"Istanbul Darbar	restaurant	Mumbai	""Lal Bahadur Shastri Marg", Mumbai," 400070""	19.0790685	72.8799913								Mo-Su 08:00-23:00			0.3	overpass_osm	https://www.openstreetmap.org/node/11451948925	""Istanbul Darbar restaurant Lal Bahadur Shastri Marg", Mumbai," 400070""	mumbai",,,,,,,,,,,,,,,,
"Jimme's Kitchen	restaurant	Mumbai	""St Peter Road", Mumbai," 400050""	19.0540379	72.8306343											0.3	overpass_osm	https://www.openstreetmap.org/node/5270763675	""Jimme's Kitchen restaurant St Peter Road", Mumbai," 400050""	mumbai",,,,,,,,,,,,,,,,
"Juice Time	restaurant	Mumbai	""463", Dr Dadasaheb Bhadkamkar Marg, Mumbai," 400004""	18.9559591	72.8162091	-7045111031							Mo-Su 13:00-02:00			0.3	overpass_osm	https://www.openstreetmap.org/node/12960706001	""Juice Time restaurant 463", Dr Dadasaheb Bhadkamkar Marg, Mumbai," 400004""	mumbai",,,,,,,,,,,,,,
"Kamats	restaurant	Mumbai	""GD Somani Road", Mumbai," 400005""	18.9165129	72.8175703											0.3	overpass_osm	https://www.openstreetmap.org/node/4243982133	""Kamats restaurant GD Somani Road", Mumbai," 400005""	mumbai",,,,,,,,,,,,,,,,
"Knoshh - The Food Hall	restaurant	Mumbai	""48", Sai Kanwal Complex, Bhai Bhagat Marg, Mumbai," 400053""	19.126962	72.829047	+91 8657469920							24-Jul			0.3	overpass_osm	https://www.openstreetmap.org/way/1077916495	""Knoshh - The Food Hall restaurant 48", Sai Kanwal Complex, Bhai Bhagat Marg, Mumbai," 400053""	mumbai",,,,,,,,,,,,
"Kobe Sizzlers	restaurant	Mumbai	""Krishna Chandra Road (Hill Road)", Mumbai," 400050""	19.0546252	72.8259384											0.3	overpass_osm	https://www.openstreetmap.org/node/5258342084	""Kobe Sizzlers restaurant Krishna Chandra Road (Hill Road)", Mumbai," 400050""	mumbai",,,,,,,,,,,,,,,,
"L'amor	restaurant	Mumbai	""L'amor", Shop no 19, Silver Birch, Agrawal Rd, Opp. Sardar Pratap Singh Garden, Mulund West, Mumbai," 400080""	19.1807896	72.9391975	+91 8779051286							Mo-Su 14:00-23:59			0.3	overpass_osm	https://www.openstreetmap.org/node/9300296366	""L'amor restaurant L'amor", Shop no 19, Silver Birch, Agrawal Rd, Opp. Sardar Pratap Singh Garden, Mulund West, Mumbai," 400080""	mumbai",,,,,,
"Lake View Cafe	restaurant	Mumbai	""#2&3B", Saki Vihar Road, Mumbai," 400087""	19.1344729	72.9016991	9.18657E+11		https://www.lakeviewcafepowai.com/	https://www.facebook.com/RenaissanceMum	https://www.instagram.com/renaissancemum/		https://twitter.com/renaissancemum?s=21	Mo-Su 06:30-23:00			0.3	overpass_osm	https://www.openstreetmap.org/node/12706725248	""Lake View Cafe restaurant #2&3B", Saki Vihar Road, Mumbai," 400087""	mumbai",,,,,,,,,,,,,,
"Local Eatery	restaurant	Mumbai	""Chunilal Giridharlal Road", Mumbai," 400064""	19.1950854	72.8380573	+91 22 2807 8086;+91 22 2861 8931							Mo-Su 12:00-23:00			0.3	overpass_osm	https://www.openstreetmap.org/node/8402389407	""Local Eatery restaurant Chunilal Giridharlal Road", Mumbai," 400064""	mumbai",,,,,,,,,,,,,,,,
"Maji Sagar	restaurant	Mumbai	""Pandit Madan Mohan Malviya Marg", Mumbai," 400034""	18.9727522	72.8148816	022 2352 9987							Mo-Su 09:00-00:00			0.3	overpass_osm	https://www.openstreetmap.org/node/5057399791	""Maji Sagar restaurant Pandit Madan Mohan Malviya Marg", Mumbai," 400034""	mumbai",,,,,,,,,,,,,,,,
"Mayouchi	restaurant	Mumbai	""#2&3B", Saki Vihar Road, Mumbai," 400087""	19.1344133	72.9015742								""mo-fr 17:00-01:00"," sa-su 12:00-01:00""			0.3	overpass_osm	https://www.openstreetmap.org/node/12707269500	""Mayouchi restaurant #2&3B", Saki Vihar Road, Mumbai," 400087""	mumbai",,,,,,,,,,,,,
"Moshe's	restaurant	Mumbai	""Captain Prakash Pethe Marg", Mumbai," 400005""	18.917358	72.824523								08:00-01:00			0.3	overpass_osm	https://www.openstreetmap.org/node/669266696	""Moshe's restaurant Captain Prakash Pethe Marg", Mumbai," 400005""	mumbai",,,,,,,,,,,,,,,,
"Mudras	restaurant	Mumbai	""Mahatma Gandhi Road", Mumbai," 400067""	19.2056001	72.8428325								Mo-Su 08:00-24:00			0.3	overpass_osm	https://www.openstreetmap.org/node/13304809922	""Mudras restaurant Mahatma Gandhi Road", Mumbai," 400067""	mumbai",,,,,,,,,,,,,,,,
"Narayan Dosa	restaurant	Mumbai	""2", Parmanand Building, A R Rangnekar Marg, Mumbai," 400007""	18.9573572	72.8132718	1.83974E+12							Mo-Su 12:00-23:00			0.3	overpass_osm	https://www.openstreetmap.org/node/6965624162	""Narayan Dosa restaurant 2", Parmanand Building, A R Rangnekar Marg, Mumbai," 400007""	mumbai",,,,,,,,,,,,
"Nawab Saheb	restaurant	Mumbai	""#2&3B", Saki Vihar Road, Mumbai," 400087""	19.1344839	72.9014528								Mo-Su 19:00-23:30			0.3	overpass_osm	https://www.openstreetmap.org/node/12707343285	""Nawab Saheb restaurant #2&3B", Saki Vihar Road, Mumbai," 400087""	mumbai",,,,,,,,,,,,,,
"New Heros Restaurant	restaurant	Mumbai	""P Ramabai Marg", Mumbai," 400007""	18.961163	72.8132611	""+91-22-23811786", +91-22-23879167," +91-22-23814400""							Mo-Su 11:00-00:00			0.3	overpass_osm	https://www.openstreetmap.org/node/13131079894	""New Heros Restaurant restaurant P Ramabai Marg", Mumbai," 400007""	mumbai",,,,,,,,,,,,,,
"New Sunrise Restaurant	restaurant	Mumbai	""29", Pali Mala Road, Mumbai," 400050""	19.063215	72.824601	+91 22 2600 0310							Mo-Su 07:00-23:30			0.3	overpass_osm	https://www.openstreetmap.org/node/5277163839	""New Sunrise Restaurant restaurant 29", Pali Mala Road, Mumbai," 400050""	mumbai",,,,,,,,,,,,,,
"Nilgiri	restaurant	Mumbai	""Maulana Shaukat Ali Marg", Mumbai," 400003""	18.961654	72.8307893											0.3	overpass_osm	https://www.openstreetmap.org/node/7506793879	""Nilgiri restaurant Maulana Shaukat Ali Marg", Mumbai," 400003""	mumbai",,,,,,,,,,,,,,,,
"Nityanand Fast Food	restaurant	Mumbai	""273", Prathana Samaj Corner, Vithalbhai Patel Marg, Mumbai," 400004""	18.9572494	72.8195089	+91 22 2380 9614;+91 22 6635 7182							Mo-Su 10:00-00:30			0.3	overpass_osm	https://www.openstreetmap.org/node/7118934813	""Nityanand Fast Food restaurant 273", Prathana Samaj Corner, Vithalbhai Patel Marg, Mumbai," 400004""	mumbai",,,,,,,,,,,,
"Oh! Calcutta	restaurant	Mumbai	""Tulsiwadi", Hatutma Sitaram Ghadi Gaonkar Street, Mumbai," 400034""	18.9725365	72.8155735	1.82445E+12		https://www.speciality.co.in/					Mo-Su 12:30-23:30			0.3	overpass_osm	https://www.openstreetmap.org/node/7112155252	""Oh! Calcutta restaurant Tulsiwadi", Hatutma Sitaram Ghadi Gaonkar Street, Mumbai," 400034""	mumbai",,,,,,,,,,,,,,
"One Step Up - Bar and Grill	restaurant	Mumbai	""1A-C Wing", Raheja Excelsior, Pandit Madan Mohan Malviya Marg, Mumbai," 400034""	18.9749342	72.8131343	+91 22 23542999;+91 9324415581							Mo-Su 12:00-01:30			0.3	overpass_osm	https://www.openstreetmap.org/node/7285168636	""One Step Up - Bar and Grill restaurant 1A-C Wing", Raheja Excelsior, Pandit Madan Mohan Malviya Marg, Mumbai," 400034""	mumbai",,,,,,,,,,,,
"Pizza By The Bay	restaurant	Mumbai	""143 Soona Mahal", Veer Nariman Road, Mumbai," 400020""	18.9332945	72.8238813	+91 22 2285 6115;+91 22 22843646;+91 22 22851876		https://pizzabythebay.in/	https://www.facebook.com/PizzaByTheBay/	https://www.instagram.com/pbtbmumbai/			Mo-Su 07:00-00:30			0.3	overpass_osm	https://www.openstreetmap.org/node/4678083190	""Pizza By The Bay restaurant 143 Soona Mahal", Veer Nariman Road, Mumbai," 400020""	mumbai",,,,,,,,,,,,,,
"Rasodu - The Ethnic Kitchen	restaurant	Mumbai	""Ganga Sadan", BJ Patel Rd, opposite Vodafone Store, Mumbai," Maharashtra 400064""	19.1917381	72.8419876	9167916783		https://www.swiggy.com/restaurants/rasodu-the-ethnic-kitchen-opposite-vodafone-store-malad-kan-west-mumbai-378722					""Mo-Su 11:00-15:30"," 19:30-23:30""			0.3	overpass_osm	https://www.openstreetmap.org/node/10245576497	""Rasodu - The Ethnic Kitchen restaurant Ganga Sadan", BJ Patel Rd, opposite Vodafone Store, Mumbai," Maharashtra 400064""	mumbai",,,,,,,,,,,
"Riso	restaurant	Mumbai	""1", Janta Industrial Estate, Senapati Bapat Marg, Mumbai," 400013""	18.9947003	72.8258629	+91 22 50645845							Mo-Su 12:00-23:30			0.3	overpass_osm	https://www.openstreetmap.org/node/7229657888	""Riso restaurant 1", Janta Industrial Estate, Senapati Bapat Marg, Mumbai," 400013""	mumbai",,,,,,,,,,,,
"Rolex Restaurant	restaurant	Mumbai	""217", Mirza Ghalib Marg, Mumbai," 400008""	18.9673399	72.8287291	+91 7788466723							Mo-Su 09:00-21:00			0.3	overpass_osm	https://www.openstreetmap.org/node/10564186703	""Rolex Restaurant restaurant 217", Mirza Ghalib Marg, Mumbai," 400008""	mumbai",,,,,,,,,,,,,,
"Saheel Restaurant	restaurant	Mumbai	""Mumbai"," 400017""	19.0474072	72.8607298	+91 77384 50409							Mo 07:00 - 00:30 Tu - Su 07:30 - 00:30			0.3	overpass_osm	https://www.openstreetmap.org/way/1346339129	""Saheel Restaurant restaurant Mumbai"," 400017""	mumbai",,,,,,,,,,,,,,,,,,
"Sahibaan	restaurant	Mumbai	""Manuel Gonsalves Road", Mumbai," 400050""	19.0592576	72.8294753	022 3296 9618		https://www.sahibaan.com/								0.3	overpass_osm	https://www.openstreetmap.org/node/5273194232	""Sahibaan restaurant Manuel Gonsalves Road", Mumbai," 400050""	mumbai",,,,,,,,,,,,,,,,
"Sante Spa Cuisine	restaurant	Mumbai	""Mama Paramanand Marg", Mumbai," 400004""	18.9563929	72.8155788	""+91-9011223344",-8767862131," +91-9820297879""							Mo-Su 12:00-00:00			0.3	overpass_osm	https://www.openstreetmap.org/node/12960706002	""Sante Spa Cuisine restaurant Mama Paramanand Marg", Mumbai," 400004""	mumbai",,,,,,,,,,,,,,
"Santoor	restaurant	Mumbai	""GD Somani Road", Mumbai," 400005""	18.9166992	72.8177173											0.3	overpass_osm	https://www.openstreetmap.org/node/4047369646	""Santoor restaurant GD Somani Road", Mumbai," 400005""	mumbai",,,,,,,,,,,,,,,,
"Sardar Pav Phaji	restaurant	Mumbai	""166-A", Pandit Madan Mohan Malviya Marg," Mumbai""	18.9698483	72.8148737											0.3	overpass_osm	https://www.openstreetmap.org/node/6816067581	""Sardar Pav Phaji restaurant 166-A", Pandit Madan Mohan Malviya Marg," Mumbai""	mumbai",,,,,,,,,,,,,,,,
"Sarvi Restaurant	restaurant	Mumbai	""184", Dimtimkar Road, Mumbai," 400008""	18.9667686	72.8291706	7947140132		http://www.justdail.com					Mo-Su 09:00-21:00			0.3	overpass_osm	https://www.openstreetmap.org/node/714973133	""Sarvi Restaurant restaurant 184", Dimtimkar Road, Mumbai," 400008""	mumbai",,,,,,,,,,,,,,
"Sharda Bhavan	restaurant	Mumbai	""Lakhamsi Nappu Road", Mumbai," 400019""	19.0266841	72.8508606	+91 22 24141271							Mo-Tu 07:30-20:30; Th-Su 07:30-20:30			0.3	overpass_osm	https://www.openstreetmap.org/node/6985454769	""Sharda Bhavan restaurant Lakhamsi Nappu Road", Mumbai," 400019""	mumbai",,,,,,,,,,,,,,,,
"Shiv vada pav	restaurant	Mumbai	""Subhashnagar", Mahakali Caves Road, Mumbai," 400093""	19.1248188	72.8684932								Mo-Su 09:00-21:00			0.3	overpass_osm	https://www.openstreetmap.org/node/10576014985	""Shiv vada pav restaurant Subhashnagar", Mahakali Caves Road, Mumbai," 400093""	mumbai",,,,,,,,,,,,,,
"Simply Delicious	restaurant	Mumbai	""Lt Prakash Kotnis Path", Mumbai," 400016""	19.0335658	72.839688											0.3	overpass_osm	https://www.openstreetmap.org/node/4344803101	""Simply Delicious restaurant Lt Prakash Kotnis Path", Mumbai," 400016""	mumbai",,,,,,,,,,,,,,,,
"SpiceKlub	restaurant	Mumbai	""8A", Janta Industrial Estate, Senapati Bapat Marg, Mumbai," 400013""	18.9944913	72.8257483	+91 22 4610 4610;+91 22 4610 4604		https://spiceklub.com/					""12:00-16:00"," 18:30-00:00""			0.3	overpass_osm	https://www.openstreetmap.org/node/4271095990	""SpiceKlub restaurant 8A", Janta Industrial Estate, Senapati Bapat Marg, Mumbai," 400013""	mumbai",,,,,,,,,,,
"Star of U.P Restaurant	restaurant	Mumbai	""Maulana Shaukat Ali Marg", Mumbai," 400003""	18.9616225	72.8290834											0.3	overpass_osm	https://www.openstreetmap.org/node/7506854142	""Star of U.P Restaurant restaurant Maulana Shaukat Ali Marg", Mumbai," 400003""	mumbai",,,,,,,,,,,,,,,,
"Sudarshan	restaurant	Mumbai	""Sakinaka mtro station", Mumbai," 400072""	19.1037772	72.886171			https://www.sudarshan.com								0.3	overpass_osm	https://www.openstreetmap.org/way/357182038	""Sudarshan restaurant Sakinaka mtro station", Mumbai," 400072""	mumbai",,,,,,,,,,,,,,,,
"T24 Residency	restaurant	Mumbai	""AIRPOT Road Station", Mumbai," 400059""	19.1106169	72.8749469											0.3	overpass_osm	https://www.openstreetmap.org/node/13167568670	""T24 Residency restaurant AIRPOT Road Station", Mumbai," 400059""	mumbai",,,,,,,,,,,,,,,,
"Tewari Brothers Mithaiwala	restaurant	Mumbai	""Mama Paramanand Marg", Mumbai," 400004""	18.9564555	72.8159459	-7666235295							Mo-Su 08:00-21:30			0.3	overpass_osm	https://www.openstreetmap.org/node/5090943810	""Tewari Brothers Mithaiwala restaurant Mama Paramanand Marg", Mumbai," 400004""	mumbai",,,,,,,,,,,,,,,,
"The Bodhi Cafe	restaurant	Mumbai	""Ground Floor", Parvati Niwas, Paranjape B Scheme, Road 2, Besides Datta Mandir, Vile Parle East, Mumbai," 400057""	19.104092	72.8525816	9550286477		https://thrivenow.in/the-bodhi-cafe/browse-menu/delivery					Mo-Su 09:15-13:30			0.3	overpass_osm	https://www.openstreetmap.org/node/11348917628	""The Bodhi Cafe restaurant Ground Floor", Parvati Niwas, Paranjape B Scheme, Road 2, Besides Datta Mandir, Vile Parle East, Mumbai," 400057""	mumbai",,,,,,
"The Culture House	restaurant	Mumbai	""1st floot", Soni Building, P Ramabai Marg, Mumbai," 400007""	18.9570729	72.81022	+91 22 2361 4477 / +91 22 23614466							Mo-Su 11:00-23:30			0.3	overpass_osm	https://www.openstreetmap.org/node/6614922840	""The Culture House restaurant 1st floot", Soni Building, P Ramabai Marg, Mumbai," 400007""	mumbai",,,,,,,,,,,,
"The Lab	restaurant	Mumbai	""5", Navbhavna CHS, Swatantrya Veer Savarkar Marg, Mumbai," 400025""	19.0160828	72.8281577	+91 22 2422 0709							Mo-Su 11:30-23:30			0.3	overpass_osm	https://www.openstreetmap.org/node/7142975161	""The Lab restaurant 5", Navbhavna CHS, Swatantrya Veer Savarkar Marg, Mumbai," 400025""	mumbai",,,,,,,,,,,,
"The Sassy Spoon	restaurant	Mumbai	""Vidhan Bhavan Road", Mumbai," 400021""	18.9283144	72.822326											0.3	overpass_osm	https://www.openstreetmap.org/node/4243911794	""The Sassy Spoon restaurant Vidhan Bhavan Road", Mumbai," 400021""	mumbai",,,,,,,,,,,,,,,,
"The Table	restaurant	Mumbai	""Chhatrapati Shivaji Maharaj Road", Mumbai," 400001""	18.9241821	72.8330843											0.3	overpass_osm	https://www.openstreetmap.org/node/4099677901	""The Table restaurant Chhatrapati Shivaji Maharaj Road", Mumbai," 400001""	mumbai",,,,,,,,,,,,,,,,
"The Village	restaurant	Mumbai	""TL Wasvani Road", Mumbai," 400005""	18.9144908	72.8182091											0.3	overpass_osm	https://www.openstreetmap.org/node/4048759442	""The Village restaurant TL Wasvani Road", Mumbai," 400005""	mumbai",,,,,,,,,,,,,,,,
"Triospice Restaurant (Roof Top)	restaurant	Mumbai	""7th Floor", Neelyog Cine Plaza,, Opp Ghatkopar East Railway Station, R.B mehta marg, Mumbai," 400077""	19.0852202	72.9090456	9.18976E+11		https://triospice.com/	https://www.facebook.com/triospicemumbai				Mo-Su 12:00-02:00			0.3	overpass_osm	https://www.openstreetmap.org/node/12327324799	""Triospice Restaurant (Roof Top) restaurant 7th Floor", Neelyog Cine Plaza,, Opp Ghatkopar East Railway Station, R.B mehta marg, Mumbai," 400077""	mumbai",,,,,,,,
"VEG TREAT ROYAL	restaurant	Mumbai	""Eksar Road", MUMBAI," 400092""	19.2307387	72.8473522											0.3	overpass_osm	https://www.openstreetmap.org/way/910328939	""VEG TREAT ROYAL restaurant Eksar Road", MUMBAI," 400092""	mumbai",,,,,,,,,,,,,,,,
"Wonton House	restaurant	Mumbai	""Mumbai"," 400050""	19.0548375	72.8258975											0.3	overpass_osm	https://www.openstreetmap.org/node/347168988	""Wonton House restaurant Mumbai"," 400050""	mumbai",,,,,,,,,,,,,,,,,,
"YOGITA RESTAURANT	restaurant	Mumbai	""BAFIRA NAGAR", Mumbai," 400095""	19.1973422	72.8197171								Mo-Su 12:00-23:00			0.3	overpass_osm	https://www.openstreetmap.org/node/8413904839	""YOGITA RESTAURANT restaurant BAFIRA NAGAR", Mumbai," 400095""	mumbai",,,,,,,,,,,,,,,,
"Yoko Sizzlers	restaurant	Mumbai	""Hill Road", Mumbai," 400050""	19.0562679	72.83473	+91 22 2640 1746										0.3	overpass_osm	https://www.openstreetmap.org/node/10678500279	""Yoko Sizzlers restaurant Hill Road", Mumbai," 400050""	mumbai",,,,,,,,,,,,,,,,
"Yugo Sushi	restaurant	Mumbai	""7", Pali Mala Road, Mumbai," 400050""	19.0630814	72.8247526	+91 97692 53378		https://www.toku-enterprises.com/					Tu-Su 12:00-23:00			0.3	overpass_osm	https://www.openstreetmap.org/node/5277423229	""Yugo Sushi restaurant 7", Pali Mala Road, Mumbai," 400050""	mumbai",,,,,,,,,,,,,,
"Zulfikar Restaurant	restaurant	Mumbai	""Dimtimakar Road", Mumbai," 400008""	18.964704	72.8308951											0.3	overpass_osm	https://www.openstreetmap.org/node/7514380044	""Zulfikar Restaurant restaurant Dimtimakar Road", Mumbai," 400008""	mumbai",,,,,,,,,,,,,,,,
"bay leaf veg restaurant	restaurant	Mumbai	""digamber jain mandir road", Mumbai," 400101""	19.208615	72.8643764								Mo-Su 10:00-22:00			0.3	overpass_osm	https://www.openstreetmap.org/node/11613055039	""bay leaf veg restaurant restaurant digamber jain mandir road", Mumbai," 400101""	mumbai",,,,,,,,,,,,,,,,
"blossom	restaurant	Mumbai	""123", tilak road, mumbai," 400075""	19.0753432	72.9052278								Mo-Su 10:00-22:00			0.3	overpass_osm	https://www.openstreetmap.org/node/13096612324	""blossom restaurant 123", tilak road, mumbai," 400075""	mumbai",,,,,,,,,,,,,,
"chaibucks	restaurant	Mumbai	""chaibucks", Gulmohar Road, Mumbai," 400056""	19.1030515	72.8368546								Mo-Su 10:00-22:00			0.3	overpass_osm	https://www.openstreetmap.org/node/10576000695	""chaibucks restaurant chaibucks", Gulmohar Road, Mumbai," 400056""	mumbai",,,,,,,,,,,,,,
"classic	restaurant	Mumbai	""Nathalal Parekh Road", Mumbai," 400019""	19.0263607	72.8566435								Mo-Fr 08:00-17:00			0.3	overpass_osm	https://www.openstreetmap.org/way/116616996	""classic restaurant Nathalal Parekh Road", Mumbai," 400019""	mumbai",,,,,,,,,,,,,,,,
"fernades & co.	restaurant	Mumbai	""123", Holy Cross Road, Mumbai," 400103""	19.2479337	72.8512089	9679251234		https://fernadees&co.com					24-Jul			0.3	overpass_osm	https://www.openstreetmap.org/node/13286973122	""fernades & co. restaurant 123", Holy Cross Road, Mumbai," 400103""	mumbai",,,,,,,,,,,,,,
"gupta sandwich	restaurant	Mumbai	""123", tilak road, mumbai," 400077""	19.0817283	72.9066545								Mo-Su 09:00-21:00			0.3	overpass_osm	https://www.openstreetmap.org/node/13041513158	""gupta sandwich restaurant 123", tilak road, mumbai," 400077""	mumbai",,,,,,,,,,,,,,
"medos	restaurant	Mumbai	mumbai	19.1874035	72.97682								24-Jul			0.3	overpass_osm	https://www.openstreetmap.org/node/4328272405	medos restaurant mumbai	mumbai",,,,,,,,,,,,,,,,,,,,
"shahil restaurant	restaurant	Mumbai	""Mumba Devi Road", mumbai," 400089""	18.9515065	72.82947											0.3	overpass_osm	https://www.openstreetmap.org/node/2930723087	""shahil restaurant restaurant Mumba Devi Road", mumbai," 400089""	mumbai",,,,,,,,,,,,,,,,
"sukh sagar	restaurant	Mumbai	""Sardar Vallabhbhai Patel Road", Mumbai," 400007""	18.9560886	72.8124773								Mo-Su 10:00-22:00			0.3	overpass_osm	https://www.openstreetmap.org/way/1354007405	""sukh sagar restaurant Sardar Vallabhbhai Patel Road", Mumbai," 400007""	mumbai",,,,,,,,,,,,,,,,
"Best Microbreweries In Mumbai	restaurant	Mumbai	Best Microbreweries In Mumbai					https://zeezest.com/food/best-microbreweries-in-mumbai-craft-beer-in-mumbai-181								0.2	ddg:zeezest.com	https://zeezest.com/food/best-microbreweries-in-mumbai-craft-beer-in-mumbai-181	Best Microbreweries In Mumbai | Craft Beer In Mumbai Best Microbreweries In Mumbai | Craft Beer In Mumbai	mumbai",,,,,,,,,,,,,,,,,,,,
"malvan tadka	restaurant	Navi Mumbai	""sec 35"," navi mumbai""	19.0200577	73.0886146								09:00-24:00			0.35	overpass_osm	https://www.openstreetmap.org/node/3205963762 | https://www.openstreetmap.org/node/5542842963	""Malvan Tadka restaurant || malvan tadka restaurant sec 35"," navi mumbai""	mumbai",,,,,,,,,,,,,,,,,,
"Chai Tales	cafe	Navi Mumbai	""SHOP 09", Sri Sadguru Vamanrao Pai Marg, Sector-19, Airoli,, Navi Mumbai," 400708""	19.1611924	72.9911688											0.3	overpass_osm	https://www.openstreetmap.org/node/6957213160	""Chai Tales cafe SHOP 09", Sri Sadguru Vamanrao Pai Marg, Sector-19, Airoli,, Navi Mumbai," 400708""	mumbai",,,,,,,,
"Mac Donolds	fast_food	Navi Mumbai	""Plot no 90", Balaji Multiplex, sector 8, Koparkhairne Station Road, Navi Mumbai," 400709""	19.1009561	73.0102327	8928304163							Mo-Su 10:00-2:00			0.3	overpass_osm	https://www.openstreetmap.org/node/13098142292	""Mac Donolds fast_food Plot no 90", Balaji Multiplex, sector 8, Koparkhairne Station Road, Navi Mumbai," 400709""	mumbai",,,,,,,,,,
